wholepath,ctxID,centerlon,centerlat,areakm2,hits,hitratio,RegistrationScore,review_status
G:\crater_flux_output_folders\output_130_140_0_75\B22_018366_2279_XI_47N225W_G18_025447_2279_XI_47N226W,B22_018366_2279_XI_47N225W_G18_025447_2279_XI_47N226W,-2731149.882,2823515.483,391.8055172,9,0.02297058,0.35680455,done
G:\crater_flux_output_folders\output_80_90_-50_-25\G16_024315_1435_XN_36S269W_J04_046363_1435_XN_36S269W,G16_024315_1435_XN_36S269W_J04_046363_1435_XN_36S269W,-5335201.624,-2101816.219,3.317514704,0,0,0.35678637,
G:\crater_flux_output_folders\output_-110_-100_10_30\P14_006666_2085_XI_28N107W_F02_036572_2055_XN_25N107W,P14_006666_2085_XI_28N107W_F02_036572_2055_XN_25N107W,4314526.994,1539511.143,536.5373356,3,0.00559141,0.356765151,done
G:\crater_flux_output_folders\output_-60_-50_0_75\D19_034579_1811_XN_01N053W_J05_046645_1793_XN_00S053W,D19_034579_1811_XN_01N053W_J05_046645_1793_XN_00S053W,7508053.918,8739.087695,56.88895236,10,0.175781054,0.356759816,done
G:\crater_flux_output_folders\output_130_140_-75_0\G07_020819_1460_XI_34S225W_F07_038502_1460_XN_34S225W,G07_020819_1460_XI_34S225W_F07_038502_1460_XN_34S225W,-2689460.136,-1999653.061,1407.66005,0,0,0.356726497,
G:\crater_flux_output_folders\output_130_140_-75_0\G10_022019_1367_XN_43S225W_F01_036247_1344_XN_45S225W,G10_022019_1367_XN_43S225W_F01_036247_1344_XN_45S225W,-2706703.307,-2570886.723,207.1214093,11,0.053108947,0.356719524,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\B16_015925_1386_XN_41S171W_G02_019116_1386_XI_41S171W,B16_015925_1386_XN_41S171W_G02_019116_1386_XI_41S171W,529065.6091,-2439919.848,554.8671954,16,0.028835729,0.356697321,done
G:\crater_flux_output_folders\output_130_140_-75_0\B09_013263_1753_XN_04S221W_D17_033794_1749_XN_05S221W,B09_013263_1753_XN_04S221W_D17_033794_1749_XN_05S221W,-2473614.407,-284107.5856,406.7480273,4,0.009834098,0.356692195,
G:\crater_flux_output_folders\output_130_140_-75_0\B17_016296_1762_XI_03S223W_G04_019909_1746_XI_05S223W,B17_016296_1762_XI_03S223W_G04_019909_1746_XI_05S223W,-2585213.398,-247795.9815,430.3126143,0,0,0.356691241,
G:\crater_flux_output_folders\output_-60_-50_0_75\P17_007732_2133_XN_33N055W_G15_024254_2149_XI_34N054W,P17_007732_2133_XN_33N055W_G15_024254_2149_XI_34N054W,7419046.574,2027540.42,29.10164865,20,0.687246288,0.356685787,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\D16_033624_2385_XN_58N270W_F01_036169_2376_XN_57N270W,D16_033624_2385_XN_58N270W_F01_036169_2376_XN_57N270W,-5376074.256,3450823.301,515.8738314,7,0.013569209,0.356675237,done
G:\crater_flux_output_folders\output_0_10_0_75\F01_036159_1928_XN_12N351W_F19_043069_1908_XN_10N351W,F01_036159_1928_XN_12N351W_F19_043069_1908_XN_10N351W,-10132715.05,637793.8935,1630.23015,2,0.001226821,0.356671602,
G:\crater_flux_output_folders\output_-60_-50_-75_0\G14_023582_1324_XN_47S056W_F13_040751_1317_XI_48S056W,G14_023582_1324_XN_47S056W_F13_040751_1317_XI_48S056W,7331797.336,-2839842.518,590.1782669,2,0.003388807,0.356655657,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\G08_021503_1392_XN_40S178W_F08_038751_1406_XN_39S178W,G08_021503_1392_XN_40S178W_F08_038751_1406_XN_39S178W,67989.029,-2319401.071,251.5901134,18,0.071544942,0.356653392,done
G:\crater_flux_output_folders\output_0_10_0_75\P20_008758_2277_XN_47N354W_G15_024199_2272_XN_47N354W,P20_008758_2277_XN_47N354W_G15_024199_2272_XN_47N354W,-10349128.36,2809586.314,1562.180377,7,0.004480917,0.356650889,done
G:\crater_flux_output_folders\output_-60_-50_0_75\P06_003539_1825_XI_02N051W_F06_038258_1791_XN_00S050W,P06_003539_1825_XI_02N051W_F06_038258_1791_XN_00S050W,7631619.044,69367.41408,26.60741098,19,0.714086764,0.356639266,done
G:\crater_flux_output_folders\output_130_140_-75_0\P15_007000_1786_XN_01S222W_J16_050897_1745_XN_05S222W,P15_007000_1786_XN_01S222W_J16_050897_1745_XN_05S222W,-2525423.385,-230079.7678,42.919844,0,0,0.356625974,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\G05_020369_1473_XN_32S179W_F09_039450_1459_XN_34S179W,G05_020369_1473_XN_32S179W_F09_039450_1459_XN_34S179W,16320.4352,-1988249.119,23.05445646,4,0.173502247,0.356622875,done
G:\crater_flux_output_folders\output_130_140_-75_0\D09_030880_1751_XN_04S222W_J11_049130_1746_XN_05S222W,D09_030880_1751_XN_04S222W_J11_049130_1746_XN_05S222W,-2529531.687,-288365.3873,970.5233114,0,0,0.356622756,
G:\crater_flux_output_folders\output_-110_-100_-30_0\P20_009039_1660_XN_14S100W_B01_010028_1634_XI_16S100W,P20_009039_1660_XN_14S100W_B01_010028_1634_XI_16S100W,4736671.959,-862499.1576,75.33884161,1,0.013273366,0.356622219,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B18_016746_2110_XN_31N274W_G05_020359_2093_XN_29N274W,B18_016746_2110_XN_31N274W_G05_020359_2093_XN_29N274W,-5609235.382,1786274.482,29.0725043,5,0.171983808,0.356621563,done
G:\crater_flux_output_folders\output_-110_-100_-30_0\P19_008301_1656_XN_14S106W_B02_010437_1653_XN_14S106W,P19_008301_1656_XN_14S106W_B02_010437_1653_XN_14S106W,4375995.33,-865358.4869,452.2846074,14,0.030953961,0.356589466,done
G:\crater_flux_output_folders\output_130_140_-75_0\F05_037592_1343_XN_45S225W_J10_048537_1376_XN_42S226W,F05_037592_1343_XN_45S225W_J10_048537_1376_XN_42S226W,-2726829.688,-2606115.491,379.4796759,0,0,0.356586993,
G:\crater_flux_output_folders\output_-60_-50_-75_0\P05_003091_1374_XN_42S054W_F07_038443_1388_XN_41S054W,P05_003091_1374_XN_42S054W_F07_038443_1388_XN_41S054W,7441992.22,-2476747.196,64.41554943,0,0,0.356586754,
G:\crater_flux_output_folders\output_0_10_-25_-0.01\B07_012556_1767_XI_03S359W_F23_044665_1782_XI_01S359W,B07_012556_1767_XI_03S359W_F23_044665_1782_XI_01S359W,-10632843.41,-179974.6322,189.6192715,16,0.084379609,0.356552839,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P08_004005_1965_XN_16N175W_F05_037603_1923_XN_12N174W,P08_004005_1965_XN_16N175W_F05_037603_1923_XN_12N174W,317411.401,846896.8356,38.82354483,3,0.077272697,0.356552005,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B19_017102_2390_XI_59N277W_G20_025884_2379_XI_57N277W,B19_017102_2390_XI_59N277W_G20_025884_2379_XI_57N277W,-5791887.134,3479840.634,1056.16194,2,0.001893649,0.356546849,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\P08_004124_1411_XI_38S176W_D12_031841_1411_XI_38S176W,P08_004124_1411_XI_38S176W_D12_031841_1411_XI_38S176W,210995.7378,-2290267.967,199.6948664,3,0.01502292,0.356540471,done
G:\crater_flux_output_folders\output_130_140_0_75\B02_010382_2850_XN_75N224W_F01_036299_2527_XN_72N224W,B02_010382_2850_XN_75N224W_F01_036299_2527_XN_72N224W,-4641.94622,-943602.2801,34.13592337,1,0.029294652,0.356514841,
G:\crater_flux_output_folders\output_-60_-50_-75_0\D09_030742_1512_XN_28S051W_F05_037691_1517_XN_28S051W,D09_030742_1512_XN_28S051W_F05_037691_1517_XN_28S051W,7626625.996,-1693643.057,30.34027978,9,0.296635366,0.356512964,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B20_017445_1835_XN_03N275W_F03_036987_1826_XN_02N275W,B20_017445_1835_XN_03N275W_F03_036987_1826_XN_02N275W,-5649753.292,175248.9608,82.0393913,11,0.134081931,0.356499135,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B02_010403_2408_XN_60N270W_J03_045901_2407_XN_60N270W,B02_010403_2408_XN_60N270W_J03_045901_2407_XN_60N270W,-5362150.239,3591914.121,1815.961346,6,0.003304035,0.356488287,done
G:\crater_flux_output_folders\output_-60_-50_0_75\F02_036412_2188_XI_38N060W_J02_045577_2193_XN_39N059W,F02_036412_2188_XI_38N060W_J02_045577_2193_XN_39N059W,7114699.988,2302336.776,39.49717628,7,0.177227859,0.356487662,
G:\crater_flux_output_folders\output_-110_-100_60_85\G04_019878_2404_XN_60N108W_G23_027381_2421_XN_62N108W,G04_019878_2404_XN_60N108W_G23_027381_2421_XN_62N108W,4231952.156,3571227.419,756.0666765,12,0.015871616,0.35648188,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B19_016914_2066_XN_26N180W_F04_037168_2037_XN_23N179W,B19_016914_2066_XN_26N180W_F04_037168_2037_XN_23N179W,3192.77033,1508547.274,86.75626787,11,0.126791992,0.356478423,done
G:\crater_flux_output_folders\output_80_90_-25_0\P19_008307_1741_XN_05S271W_F16_042130_1760_XN_04S271W,P19_008307_1741_XN_05S271W_F16_042130_1760_XN_04S271W,-5410862.568,-313175.8933,278.1589303,2,0.007190134,0.356466919,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\P17_007605_1449_XI_35S179W_P19_008462_1442_XN_35S179W,P17_007605_1449_XI_35S179W_P19_008462_1442_XN_35S179W,57649.30416,-2180852.102,114.0506808,10,0.087680318,0.356466204,done
G:\crater_flux_output_folders\output_-60_-50_0_75\G04_019916_1893_XN_09N057W_J01_045010_1868_XN_06N057W,G04_019916_1893_XN_09N057W_J01_045010_1868_XN_06N057W,7250464.671,471683.2343,31.98385948,5,0.156328851,0.356438816,done
G:\crater_flux_output_folders\output_-110_-100_10_30\P02_001840_2001_XI_20N108W_J07_047504_2017_XN_21N108W,P02_001840_2001_XI_20N108W_J07_047504_2017_XN_21N108W,4237544.716,1225519.96,76.2276416,2,0.026237202,0.356431425,done
G:\crater_flux_output_folders\output_0_10_0_75\P15_006741_1806_XI_00N351W_J04_046379_1816_XN_01N351W,P15_006741_1806_XI_00N351W_J04_046379_1816_XN_01N351W,-10158534.89,97419.91577,93.67461591,20,0.213505012,0.356429666,done
G:\crater_flux_output_folders\output_-110_-100_10_30\D04_028634_1913_XN_11N104W_D21_035306_1917_XN_11N104W,D04_028634_1913_XN_11N104W_D21_035306_1917_XN_11N104W,4486501.267,681497.3348,33.40585077,4,0.119739504,0.356425881,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P22_009780_2322_XI_52N180W_D17_033779_2307_XN_50N179W,P22_009780_2322_XI_52N180W_D17_033779_2307_XN_50N179W,31510.68732,2988484.153,423.8159499,4,0.009438059,0.3564156,done
G:\crater_flux_output_folders\output_-110_-100_60_85\P01_001602_2511_XI_71N106W_P02_001879_2514_XI_71N107W,P01_001602_2511_XI_71N106W_P02_001879_2514_XI_71N107W,-4248.58504,-1133222.729,67.35380635,3,0.044540913,0.356412888,done
G:\crater_flux_output_folders\output_130_140_0_75\G04_019711_1850_XI_05N221W_D19_034506_1832_XN_03N221W,G04_019711_1850_XI_05N221W_D19_034506_1832_XN_03N221W,-2442400.014,240180.12,121.6254937,0,0,0.35641247,
G:\crater_flux_output_folders\output_-110_-100_-30_0\P17_007813_1689_XN_11S101W_B07_012507_1654_XI_14S101W,P17_007813_1689_XN_11S101W_B07_012507_1654_XI_14S101W,4693319.315,-796301.6431,57.2735168,4,0.069840307,0.356397808,done
G:\crater_flux_output_folders\output_-60_-50_0_75\P02_001891_1912_XN_11N060W_G22_026707_1890_XN_09N059W,P02_001891_1912_XN_11N060W_G22_026707_1890_XN_09N059W,7119754.489,555152.9031,126.7616746,6,0.047332918,0.356395274,done
G:\crater_flux_output_folders\output_-110_-100_-30_0\P18_008222_1639_XN_16S109W_B19_017083_1652_XN_14S109W,P18_008222_1639_XN_16S109W_B19_017083_1652_XN_14S109W,4198166.241,-912624.6437,248.9250096,0,0,0.356386989,
G:\crater_flux_output_folders\output_-60_-50_-75_0\G20_026087_1651_XI_14S050W_F16_041911_1645_XN_15S050W,G20_026087_1651_XI_14S050W_F16_041911_1645_XN_15S050W,7673914.748,-915211.043,814.7854443,15,0.018409755,0.356352597,done
G:\crater_flux_output_folders\output_130_140_-75_0\G15_024102_1752_XN_04S222W_J21_053020_1742_XN_05S222W,G15_024102_1752_XN_04S222W_J21_053020_1742_XN_05S222W,-2520600.004,-329821.0239,97.703815,3,0.030705045,0.356344819,done
G:\crater_flux_output_folders\output_130_140_0_75\D01_027491_2341_XN_54N229W_G22_026858_2313_XN_51N228W,D01_027491_2341_XN_54N229W_G22_026858_2313_XN_51N228W,-2885788.669,3094605.671,397.1009494,3,0.007554754,0.356322914,done
G:\crater_flux_output_folders\output_130_140_-75_0\G22_026779_1748_XN_05S223W_G23_027135_1753_XN_04S222W,G22_026779_1748_XN_05S223W_G23_027135_1753_XN_04S222W,-2554308.534,-281405.8588,60.80871322,0,0,0.356315941,
G:\crater_flux_output_folders\output_130_140_0_75\F01_036154_2324_XN_52N220W_F03_036932_2330_XN_53N220W,F01_036154_2324_XN_52N220W_F03_036932_2330_XN_53N220W,-2391258.984,3093617.868,1112.359728,11,0.009888887,0.356314898,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\G09_021841_1759_XN_04S051W_G20_025876_1772_XN_02S051W,G09_021841_1759_XN_04S051W_G20_025876_1772_XN_02S051W,7603516.693,-221797.2847,128.0796661,20,0.156152812,0.356313258,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\D07_029995_1411_XN_38S176W_J10_048522_1412_XN_38S176W,D07_029995_1411_XN_38S176W_J10_048522_1412_XN_38S176W,212269.1453,-2290985.063,138.1372188,20,0.144783572,0.356303066,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\P22_009723_1726_XN_07S054W_G01_018716_1689_XI_11S054W,P22_009723_1726_XN_07S054W_G01_018716_1689_XI_11S054W,7448890.717,-496873.9875,102.5274788,9,0.087781345,0.35628736,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\P01_001429_1720_XN_08S052W_P01_001495_1717_XN_08S053W,P01_001429_1720_XN_08S052W_P01_001495_1717_XN_08S053W,7535888.992,-476106.1891,160.3630414,9,0.056122657,0.356235862,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B18_016657_1333_XN_46S354W_D12_032019_1327_XN_47S354W,B18_016657_1333_XN_46S354W_D12_032019_1327_XN_47S354W,-10366990.38,-2753950.435,453.9301343,16,0.035247715,0.356230527,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\D12_031999_1420_XI_38S170W_F05_037735_1414_XN_38S170W,D12_031999_1420_XI_38S170W_F05_037735_1414_XN_38S170W,578034.4045,-2256051.751,107.5443817,2,0.018596973,0.356223464,done
G:\crater_flux_output_folders\output_-60_-50_0_75\P15_007073_2073_XN_27N059W_B09_013191_2074_XN_27N059W,P15_007073_2073_XN_27N059W_B09_013191_2074_XN_27N059W,7130764.516,1611351.817,448.5005076,17,0.037904082,0.356219411,done
G:\crater_flux_output_folders\output_130_140_-75_0\G16_024445_1751_XN_04S222W_J16_051108_1742_XN_05S223W,G16_024445_1751_XN_04S222W_J16_051108_1742_XN_05S223W,-2543735.405,-328344.4615,174.9875928,0,0,0.356197059,
G:\crater_flux_output_folders\output_-110_-100_-30_0\P18_007879_1726_XI_07S104W_P22_009738_1757_XI_04S104W,P18_007879_1726_XI_07S104W_P22_009738_1757_XI_04S104W,4500658.602,-408611.7099,175.6314445,9,0.051243671,0.35619247,done
G:\crater_flux_output_folders\output_-60_-50_0_75\D20_035172_2551_XN_75N060W_F21_043915_2549_XN_74N059W,D20_035172_2551_XN_75N060W_F21_043915_2549_XN_74N059W,9449.94198,-906137.671,394.3830219,16,0.040569698,0.356184989,
G:\crater_flux_output_folders\output_130_140_0_75\F22_044330_2531_XN_73N228W_J03_045807_2527_XN_72N228W,F22_044330_2531_XN_73N228W_J03_045807_2527_XN_72N228W,-3356.5132,-1015726.507,1093.837601,12,0.01097055,0.356177092,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\P04_002748_1594_XI_20S053W_G06_020628_1611_XN_18S052W,P04_002748_1594_XI_20S053W_G06_020628_1611_XN_18S052W,7535364.99,-1210199.996,237.1098433,8,0.033739637,0.356153429,done
G:\crater_flux_output_folders\output_-110_-100_-85_-30\B06_011861_1338_XI_46S100W_D10_031113_1347_XI_45S100W,B06_011861_1338_XI_46S100W_D10_031113_1347_XI_45S100W,4736174.857,-2707016.036,189.913609,13,0.068452177,0.356150001,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\J07_047480_2068_XN_26N173W_J09_048337_2098_XN_29N174W,J07_047480_2068_XN_26N173W_J09_048337_2098_XN_29N174W,333420.891,1710282.915,29.61715477,0,0,0.356146485,
G:\crater_flux_output_folders\output_130_140_0_75\P17_007738_2400_XN_60N224W_B22_018379_2401_XN_60N224W,P17_007738_2400_XN_60N224W_B22_018379_2401_XN_60N224W,-2613165.333,3545974.804,1963.357847,4,0.002037326,0.356144041,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\P01_001561_1717_XN_08S053W_B20_017582_1710_XN_09S053W,P01_001561_1717_XN_08S053W_B20_017582_1710_XN_09S053W,7495936.169,-514414.8019,81.06699076,5,0.061677385,0.356133044,done
G:\crater_flux_output_folders\output_0_10_0_75\G06_020520_2069_XN_26N350W_G18_025267_2096_XN_29N350W,G06_020520_2069_XN_26N350W_G18_025267_2096_XN_29N350W,-10082842.18,1713451.166,89.11757891,15,0.16831696,0.356112093,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\P18_007917_1305_XI_49S055W_J14_050100_1254_XI_54S055W,P18_007917_1305_XI_49S055W_J14_050100_1254_XI_54S055W,7388964.695,-3071367.587,433.5098322,0,0,0.356104583,
G:\crater_flux_output_folders\output_-110_-100_30_60\B22_018256_2309_XN_50N105W_J01_045183_2327_XN_52N106W,B22_018256_2309_XN_50N105W_J01_045183_2327_XN_52N106W,4401218.048,3021305.593,168.5590908,12,0.071191651,0.356097013,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\B09_013125_1750_XN_05S053W_J02_045577_1735_XI_06S053W,B09_013125_1750_XN_05S053W_J02_045577_1735_XI_06S053W,7486987.889,-363173.208,81.06661044,10,0.123355349,0.356073797,done
G:\crater_flux_output_folders\output_-60_-50_0_75\P17_007574_2100_XN_30N060W_P18_008220_2079_XN_27N060W,P17_007574_2100_XN_30N060W_P18_008220_2079_XN_27N060W,7116504.298,1633816.668,182.616902,12,0.065711333,0.356059581,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\P21_009222_1660_XI_14S055W_D13_032298_1653_XN_14S055W,P21_009222_1660_XI_14S055W_D13_032298_1653_XN_14S055W,7367417.366,-839733.3097,0.062000329,0,0,0.356052995,
G:\crater_flux_output_folders\output_-110_-100_10_30\G03_019390_2095_XI_29N100W_F21_043996_2082_XN_28N100W,G03_019390_2095_XI_29N100W_F21_043996_2082_XN_28N100W,4724157.768,1678748.789,203.3892299,6,0.029500087,0.356050551,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\P18_007943_1637_XI_16S050W_D16_033379_1645_XN_15S050W,P18_007943_1637_XI_16S050W_D16_033379_1645_XN_15S050W,7690043.734,-915226.8394,157.4821192,14,0.088898981,0.356028259,done
G:\crater_flux_output_folders\output_-115_-110_30_50\B08_012705_2188_XI_38N113W_B10_013483_2136_XI_33N113W,B08_012705_2188_XI_38N113W_B10_013483_2136_XI_33N113W,3965746.946,2128580.614,11.38569694,0,0,0.356025368,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\P04_002456_1377_XN_42S358W_D09_030661_1378_XN_42S358W,P04_002456_1377_XN_42S358W_D09_030661_1378_XN_42S358W,-10581445.07,-2491685.727,766.9262279,7,0.009127345,0.356024325,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\J03_045911_1998_XN_19N175W_J15_050526_1959_XI_15N175W,J03_045911_1998_XN_19N175W_J15_050526_1959_XI_15N175W,252191.006,1028802.909,38.92948264,3,0.077062416,0.356005311,done
G:\crater_flux_output_folders\output_-110_-100_60_85\P02_001655_2458_XI_65N109W_J02_045750_2463_XN_66N109W,P02_001655_2458_XI_65N109W_J02_045750_2463_XN_66N109W,4208706.433,3893796.418,564.1297723,8,0.014181134,0.35600394,done
G:\crater_flux_output_folders\output_130_140_0_75\G02_019065_2245_XI_44N228W_J14_050330_2218_XN_41N227W,G02_019065_2245_XI_44N228W_J14_050330_2218_XN_41N227W,-2857634.995,2475243.255,77.48564505,2,0.025811233,0.355966389,done
G:\crater_flux_output_folders\output_80_90_-25_0\P15_007081_1798_XN_00S274W_D06_029616_1795_XN_00S274W,P15_007081_1798_XN_00S274W_D06_029616_1795_XN_00S274W,-5585736.387,-35416.60322,206.4870045,13,0.062957957,0.355959535,
G:\crater_flux_output_folders\output_-60_-50_0_75\J17_051273_2396_XN_59N057W_J18_051840_2398_XN_59N057W,J17_051273_2396_XN_59N057W_J18_051840_2398_XN_59N057W,7242927.944,3521180.258,1133.778489,4,0.003528026,0.35594368,done
G:\crater_flux_output_folders\output_0_10_0_75\B18_016841_2342_XI_54N352W_D20_035183_2321_XN_52N352W,B18_016841_2342_XI_54N352W_D20_035183_2321_XN_52N352W,-10225816.21,3186227.355,2290.368633,14,0.006112553,0.355939746,done
G:\crater_flux_output_folders\output_-115_-110_-50_-35\B05_011624_1389_XN_41S110W_B16_016081_1389_XN_41S110W,B05_011624_1389_XN_41S110W_B16_016081_1389_XN_41S110W,4138286.489,-2420717.555,285.0429048,5,0.017541219,0.355917573,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\F07_038685_1407_XN_39S177W_J08_047876_1410_XN_39S178W,F07_038685_1407_XN_39S177W_J08_047876_1410_XN_39S178W,109859.4447,-2297482.698,103.3915578,11,0.106391665,0.355910718,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\D17_034046_2459_XI_65N274W_F18_042789_2426_XI_62N274W,D17_034046_2459_XI_65N274W_F18_042789_2426_XI_62N274W,-5588263.554,3750249.926,110.2311028,3,0.027215549,0.355904043,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\P18_008175_2406_XN_60N276W_F03_037079_2385_XI_58N274W,P18_008175_2406_XN_60N276W_F03_037079_2385_XI_58N274W,-5678268.811,3581541.265,575.6864786,16,0.027792906,0.355903536,done
G:\crater_flux_output_folders\output_130_140_-75_0\F05_037803_1454_XN_34S226W_J18_051728_1409_XN_39S226W,F05_037803_1454_XN_34S226W_J18_051728_1409_XN_39S226W,-2752841.366,-2184787.075,245.1625592,0,0,0.355902702,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\B08_012813_1461_XN_33S172W_D13_032276_1461_XN_33S172W,B08_012813_1461_XN_33S172W_D13_032276_1461_XN_33S172W,437102.5577,-1994589.917,257.4717384,2,0.007767843,0.355896801,done
G:\crater_flux_output_folders\output_80_90_-25_0\G18_025093_1636_XN_16S274W_J04_046429_1621_XN_17S274W,G18_025093_1636_XN_16S274W_J04_046429_1621_XN_17S274W,-5566717.366,-1046434.552,681.8099004,0,0,0.35588026,
