ctxID,wholepath,output_folder,lat_min,lat_max,areakm2_original,areakm2_clipped
P06_003402_0845_XI_84S115W_J12_049431_0962_XN_83S126W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003402_0845_XI_84S115W_J12_049431_0962_XN_83S126W,output_-115_-110_-85_-70,-84.7829,-84.4139,67.3939,0.0
F10_039580_0995_XN_80S110W_F12_040477_1005_XN_79S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\F10_039580_0995_XN_80S110W_F12_040477_1005_XN_79S110W,output_-115_-110_-85_-70,-79.833,-79.54,84.1518,0.0
B12_014262_1016_XN_78S117W_J10_048573_0995_XN_80S113W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B12_014262_1016_XN_78S117W_J10_048573_0995_XN_80S113W,output_-115_-110_-85_-70,-80.8646,-80.0975,628.6469,0.0
B08_012720_0948_XN_85S111W_J12_049431_0962_XN_83S126W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B08_012720_0948_XN_85S111W_J12_049431_0962_XN_83S126W,output_-115_-110_-85_-70,-85.0,-84.708,197.0338,0.0
B08_012851_0977_XN_82S108W_F10_039580_0995_XN_80S110W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\B08_012851_0977_XN_82S108W_F10_039580_0995_XN_80S110W,output_-115_-110_-85_-70,-81.1077,-79.621,109.2397,0.0
B12_014341_1026_XN_77S115W_F12_040477_1005_XN_79S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B12_014341_1026_XN_77S115W_F12_040477_1005_XN_79S110W,output_-115_-110_-85_-70,-79.7481,-79.0547,312.7417,0.0
P05_003068_0957_XI_84S118W_G06_020592_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003068_0957_XI_84S118W_G06_020592_0957_XN_84S117W,output_-115_-110_-85_-70,-84.4248,-84.321,4.5201,0.0
P06_003345_0955_XI_84S115W_J12_049431_0962_XN_83S126W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003345_0955_XI_84S115W_J12_049431_0962_XN_83S126W,output_-115_-110_-85_-70,-84.951,-84.4139,200.4689,0.0
J10_048573_0995_XN_80S113W_J11_049285_0994_XN_80S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J10_048573_0995_XN_80S113W_J11_049285_0994_XN_80S110W,output_-115_-110_-85_-70,-80.7784,-80.0657,26.991,0.0
P10_005046_0956_XI_84S117W_B08_012786_0956_XN_84S125W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P10_005046_0956_XI_84S117W_B08_012786_0956_XN_84S125W,output_-115_-110_-85_-70,-85.0,-84.9967,0.0106,0.0
P07_003912_0957_XI_84S117W_J12_049431_0962_XN_83S126W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P07_003912_0957_XI_84S117W_J12_049431_0962_XN_83S126W,output_-115_-110_-85_-70,-84.5995,-84.4139,24.5943,0.0
P05_003147_0955_XI_84S117W_P09_004413_0957_XI_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003147_0955_XI_84S117W_P09_004413_0957_XI_84S118W,output_-115_-110_-85_-70,-84.5222,-84.3978,8.2723,0.0
B08_012851_0977_XN_82S108W_J10_048586_0990_XN_81S110W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\B08_012851_0977_XN_82S108W_J10_048586_0990_XN_81S110W,output_-115_-110_-85_-70,-81.2733,-80.4901,244.2773,0.0
G07_020789_1037_XN_76S113W_J09_048230_1041_XN_75S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G07_020789_1037_XN_76S113W_J09_048230_1041_XN_75S112W,output_-115_-110_-85_-70,-77.7735,-76.1655,73.2393,0.0
F12_040477_1005_XN_79S110W_J11_048929_1001_XN_79S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\F12_040477_1005_XN_79S110W_J11_048929_1001_XN_79S110W,output_-115_-110_-85_-70,-79.8304,-78.943,953.7112,0.0
B08_012851_0977_XN_82S108W_B12_014262_1016_XN_78S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B08_012851_0977_XN_82S108W_B12_014262_1016_XN_78S117W,output_-115_-110_-85_-70,-80.2399,-79.705,126.5424,0.0
P08_004202_0957_XI_84S118W_P09_004413_0957_XI_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004202_0957_XI_84S118W_P09_004413_0957_XI_84S118W,output_-115_-110_-85_-70,-84.5222,-84.3292,21.4587,0.0
F09_039501_0981_XN_81S110W_J10_048586_0990_XN_81S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\F09_039501_0981_XN_81S110W_J10_048586_0990_XN_81S110W,output_-115_-110_-85_-70,-81.4916,-81.022,9.847,0.0
F12_040450_0971_XN_82S109W_J10_048705_0975_XN_82S111W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\F12_040450_0971_XN_82S109W_J10_048705_0975_XN_82S111W,output_-115_-110_-85_-70,-82.8417,-82.5279,164.8562,0.0
B08_012904_1001_XN_79S119W_B07_012548_0969_XN_83S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B08_012904_1001_XN_79S119W_B07_012548_0969_XN_83S110W,output_-115_-110_-85_-70,-82.4207,-82.181,132.5395,0.0
P05_002936_0957_XI_84S118W_G10_021937_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_002936_0957_XI_84S118W_G10_021937_0957_XN_84S117W,output_-115_-110_-85_-70,-84.5264,-84.3648,16.0664,0.0
P05_002936_0957_XI_84S118W_B07_012390_0959_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_002936_0957_XI_84S118W_B07_012390_0959_XN_84S117W,output_-115_-110_-85_-70,-84.3868,-84.3648,0.0452,0.0
P06_003402_0845_XI_84S115W_D12_031774_0958_XN_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003402_0845_XI_84S115W_D12_031774_0958_XN_84S118W,output_-115_-110_-85_-70,-84.3702,-84.3038,3.2283,0.0
P05_002936_0957_XI_84S118W_P09_004413_0957_XI_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_002936_0957_XI_84S118W_P09_004413_0957_XI_84S118W,output_-115_-110_-85_-70,-84.5222,-84.3648,14.7164,0.0
P04_002567_0957_XI_84S118W_J12_049444_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P04_002567_0957_XI_84S118W_J12_049444_0957_XN_84S117W,output_-115_-110_-85_-70,-84.4519,-84.2969,12.1353,0.0
P06_003402_0845_XI_84S115W_P08_004202_0957_XI_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003402_0845_XI_84S115W_P08_004202_0957_XI_84S118W,output_-115_-110_-85_-70,-84.5329,-84.3292,30.5983,0.0
B08_012904_1001_XN_79S119W_J12_049404_1005_XI_79S120W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B08_012904_1001_XN_79S119W_J12_049404_1005_XI_79S120W,output_-115_-110_-85_-70,-81.9708,-81.1855,84.6389,0.0
P10_005046_0956_XI_84S117W_B08_012720_0948_XN_85S111W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P10_005046_0956_XI_84S117W_B08_012720_0948_XN_85S111W,output_-115_-110_-85_-70,-85.0,-84.708,249.736,0.0
P04_002567_0957_XI_84S118W_G05_020170_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P04_002567_0957_XI_84S118W_G05_020170_0957_XN_84S117W,output_-115_-110_-85_-70,-84.5439,-84.3116,36.391,0.0
P06_003424_0957_XI_84S118W_P07_003925_0958_XI_84S115W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P06_003424_0957_XI_84S118W_P07_003925_0958_XI_84S115W,output_-115_-110_-85_-70,-84.5174,-84.335,20.0468,0.0
G06_020407_0969_XN_83S112W_J10_048758_0965_XN_83S115W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G06_020407_0969_XN_83S112W_J10_048758_0965_XN_83S115W,output_-115_-110_-85_-70,-83.8578,-83.6388,8.8018,0.0
P05_003125_0845_XI_84S117W_G10_021937_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003125_0845_XI_84S117W_G10_021937_0957_XN_84S117W,output_-115_-110_-85_-70,-84.5235,-84.2829,33.7851,0.0
P07_003912_0957_XI_84S117W_B07_012390_0959_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P07_003912_0957_XI_84S117W_B07_012390_0959_XN_84S117W,output_-115_-110_-85_-70,-84.3868,-84.2972,2.4447,0.0
P10_005046_0956_XI_84S117W_G10_021937_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P10_005046_0956_XI_84S117W_G10_021937_0957_XN_84S117W,output_-115_-110_-85_-70,-84.7294,-84.2829,121.9271,0.0
J10_048705_0975_XN_82S111W_J14_050406_0967_XI_83S107W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J10_048705_0975_XN_82S111W_J14_050406_0967_XI_83S107W,output_-115_-110_-85_-70,-82.6322,-82.0074,289.731,0.0
F13_040978_1004_XN_79S118W_J14_050406_0967_XI_83S107W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\F13_040978_1004_XN_79S118W_J14_050406_0967_XI_83S107W,output_-115_-110_-85_-70,-82.1407,-81.6684,13.9535,0.0
J09_048257_0962_XN_83S114W_J10_048692_0966_XN_83S114W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J09_048257_0962_XN_83S114W_J10_048692_0966_XN_83S114W,output_-115_-110_-85_-70,-83.7656,-82.8975,228.9873,0.0
G10_021937_0957_XN_84S117W_J05_046543_0955_XN_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\G10_021937_0957_XN_84S117W_J05_046543_0955_XN_84S118W,output_-115_-110_-85_-70,-84.7294,-84.7194,0.0636,0.0
P05_003147_0955_XI_84S117W_G08_021502_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003147_0955_XI_84S117W_G08_021502_0957_XN_84S117W,output_-115_-110_-85_-70,-84.518,-84.3978,7.2096,0.0
P10_005046_0956_XI_84S117W_G05_020170_0957_XN_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P10_005046_0956_XI_84S117W_G05_020170_0957_XN_84S117W,output_-115_-110_-85_-70,-84.5499,-84.3116,36.387,0.0
B08_012851_0977_XN_82S108W_B12_014407_1025_XN_77S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\B08_012851_0977_XN_82S108W_B12_014407_1025_XN_77S117W,output_-115_-110_-85_-70,-79.8155,-79.6617,77.1533,0.0
P04_002567_0957_XI_84S118W_P10_005046_0956_XI_84S117W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P04_002567_0957_XI_84S118W_P10_005046_0956_XI_84S117W,output_-115_-110_-85_-70,-84.5439,-84.2969,37.6137,0.0
P04_002646_0957_XI_84S118W_J12_049431_0962_XN_83S126W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P04_002646_0957_XI_84S118W_J12_049431_0962_XN_83S126W,output_-115_-110_-85_-70,-84.4914,-84.4139,4.4581,0.0
P05_003160_0958_XI_84S117W_B08_012680_0983_XN_81S122W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003160_0958_XI_84S117W_B08_012680_0983_XN_81S122W,output_-115_-110_-85_-70,-84.1822,-84.1668,0.0587,0.0
J09_048244_0946_XN_85S108W_J14_050077_0945_XN_85S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\J09_048244_0946_XN_85S108W_J14_050077_0945_XN_85S110W,output_-115_-110_-85_-70,-85.0,-84.9639,5.083,0.0
P07_003925_0958_XI_84S115W_P08_004202_0957_XI_84S118W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P07_003925_0958_XI_84S115W_P08_004202_0957_XI_84S118W,output_-115_-110_-85_-70,-84.5329,-84.3292,30.607,0.0
