wholepath,ctxID,centerlon,centerlat,areakm2,hits,hitratio,RegistrationScore
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_009991_1783_XI_01S172W_D21_035269_1841_XN_04N172W,B01_009991_1783_XI_01S172W_D21_035269_1841_XN_04N172W,454129.815,43342.96,249.644803040944,46,0.184261796919744,0.319354295730591
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_B01_010215_2182_XI_38N172W,B01_010004_2181_XN_38N172W_B01_010215_2182_XI_38N172W,468074.65225,2245231.208925,4754.81203245541,1140,0.23975711178877,0.269576549530029
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_B02_010571_2206_XN_40N172W,B01_010004_2181_XN_38N172W_B02_010571_2206_XN_40N172W,463065.490075,2390550.04395,449.694343243372,69,0.153437553833444,0.412619888782501
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_B09_013261_2193_XN_39N172W,B01_010004_2181_XN_38N172W_B09_013261_2193_XN_39N172W,452276.75245,2313538.2342,160.430870542173,28,0.174530001023959,0.224524796009064
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_B16_016083_2221_XN_42N172W,B01_010004_2181_XN_38N172W_B16_016083_2221_XN_42N172W,456860.859025,2383170.60645,1316.55951303669,0,0,0.0191217325627804
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_B17_016373_2232_XN_43N173W,B01_010004_2181_XN_38N172W_B17_016373_2232_XN_43N173W,443374.19905,2397997.372275,134.262877103528,26,0.193649954186158,0.403479695320129
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_B20_017296_2131_XI_33N170W,B01_010004_2181_XN_38N172W_B20_017296_2131_XI_33N170W,509467.393075,2093306.30145,142.40626810992,38,0.266842186824731,0.293998390436172
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_B20_017507_2127_XI_32N171W,B01_010004_2181_XN_38N172W_B20_017507_2127_XI_32N171W,497459.572375,2091871.7388,327.571673336698,23,0.070213641386382,0.235510259866714
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_D05_029322_2193_XN_39N172W,B01_010004_2181_XN_38N172W_D05_029322_2193_XN_39N172W,459381.674875,2315347.672275,1442.44984787422,277,0.192034406193202,0.241794675588608
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_D17_033792_2193_XN_39N172W,B01_010004_2181_XN_38N172W_D17_033792_2193_XN_39N172W,459201.6166,2313753.713775,1395.96790022517,171,0.122495653354506,0.333752900362015
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_D19_034570_2193_XN_39N172W,B01_010004_2181_XN_38N172W_D19_034570_2193_XN_39N172W,458882.8249,2313916.0614,1372.38459358734,175,0.127515275832819,0.313265800476074
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_F19_043181_2205_XN_40N172W,B01_010004_2181_XN_38N172W_F19_043181_2205_XN_40N172W,460152.08815,2382810.4899,1007.09845662788,116,0.115182382851037,0.344286978244781
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_G04_019775_2195_XN_39N172W,B01_010004_2181_XN_38N172W_G04_019775_2195_XN_39N172W,457790.66815,2325554.910225,1138.40812291248,196,0.172170240228573,0.337219178676605
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_G21_026289_2153_XN_35N171W,B01_010004_2181_XN_38N172W_G21_026289_2153_XN_35N171W,501465.13105,2090941.929675,281.073449849131,13,0.046251255701945,0.380591183900833
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_G22_026856_2148_XN_34N171W,B01_010004_2181_XN_38N172W_G22_026856_2148_XN_34N171W,485746.929175,2106040.2588,266.892559199199,41,0.153619869070232,0.357981532812119
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_J14_050117_2194_XN_39N172W,B01_010004_2181_XN_38N172W_J14_050117_2194_XN_39N172W,473824.70995,2319155.462025,558.820773521482,55,0.0984215380065603,0.271314799785614
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010004_2181_XN_38N172W_J15_050473_2198_XN_39N172W,B01_010004_2181_XN_38N172W_J15_050473_2198_XN_39N172W,464777.519575,2341830.997575,2066.72768741668,229,0.110803180019444,0.247199103236198
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010057_2043_XN_24N177W_B07_012536_2054_XN_25N177W,B01_010057_2043_XN_24N177W_B07_012536_2054_XN_25N177W,154408.10595,1459766.3506,183.830386003699,38,0.20671228966051,0.25988358259201
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010057_2043_XN_24N177W_D20_034979_2064_XN_26N178W,B01_010057_2043_XN_24N177W_D20_034979_2064_XN_26N178W,142554.596975,1459514.4528,11.4382311229523,2,0.174852210844624,0.374985039234161
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010057_2043_XN_24N177W_D22_035902_2045_XI_24N177W,B01_010057_2043_XN_24N177W_D22_035902_2045_XI_24N177W,168119.3612,1428221.8761,1290.9494708276,373,0.28893462403364,0.225528553128242
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010057_2043_XN_24N177W_D22_035968_2030_XI_23N177W,B01_010057_2043_XN_24N177W_D22_035968_2030_XI_23N177W,157064.48275,1427065.4362,1656.76998918709,357,0.215479518780495,0.286832213401794
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010057_2043_XN_24N177W_F02_036390_2044_XI_24N177W,B01_010057_2043_XN_24N177W_F02_036390_2044_XI_24N177W,166816.935075,1428024.365325,1512.06495320846,34,0.0224858065309001,0.424069076776505
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010057_2043_XN_24N177W_F02_036535_2030_XI_23N177W,B01_010057_2043_XN_24N177W_F02_036535_2030_XI_23N177W,158229.510075,1427125.548175,1779.62884669523,274,0.153964687922888,0.334837019443512
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010057_2043_XN_24N177W_F06_038223_2042_XI_24N177W,B01_010057_2043_XN_24N177W_F06_038223_2042_XI_24N177W,147835.86335,1426029.22025,309.188111839789,0,0,0.161722496151924
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010057_2043_XN_24N177W_J06_047045_2052_XN_25N177W,B01_010057_2043_XN_24N177W_J06_047045_2052_XN_25N177W,159975.619825,1448319.313075,902.408925547806,142,0.157356599630039,0.298815220594406
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010070_2386_XN_58N177W_G23_027344_2411_XN_61N178W,B01_010070_2386_XN_58N177W_G23_027344_2411_XN_61N178W,156381.58777,3469118.20909,729.77025492091,0,0,0.182426497340202
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B03_010861_2264_XI_46N171W,B01_010149_2265_XI_46N171W_B03_010861_2264_XI_46N171W,504045.13735,2734752.05745,1271.10325314185,30,0.0236015445054109,0.406521022319794
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B04_011283_2264_XN_46N171W,B01_010149_2265_XI_46N171W_B04_011283_2264_XN_46N171W,503754.94375,2737128.01755,1064.60169218963,81,0.07608479358454,0.366399377584457
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B05_011494_2264_XN_46N171W,B01_010149_2265_XI_46N171W_B05_011494_2264_XN_46N171W,503903.0634,2735976.3117,1219.48742085652,62,0.0508410328303787,0.413666695356369
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B06_011850_2264_XN_46N171W,B01_010149_2265_XI_46N171W_B06_011850_2264_XN_46N171W,504147.91425,2735943.06035,1208.76591986579,12,0.00992748041848526,0.409050136804581
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B09_012984_2264_XN_46N171W,B01_010149_2265_XI_46N171W_B09_012984_2264_XN_46N171W,504099.54865,2736517.40185,1041.77068540776,75,0.0719928109425007,0.25250917673111
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B16_015951_2242_XI_44N171W,B01_010149_2265_XI_46N171W_B16_015951_2242_XI_44N171W,503383.1332,2734461.86385,1231.46483318227,0,0,0.0439237430691719
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B17_016096_2265_XN_46N171W,B01_010149_2265_XI_46N171W_B17_016096_2265_XN_46N171W,504537.8619,2734434.6582,1020.82597623587,56,0.0548575382128213,0.388676941394806
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B17_016307_2241_XI_44N171W,B01_010149_2265_XI_46N171W_B17_016307_2241_XI_44N171W,502760.4261,2734960.6341,1224.28357595618,0,0,0.184185430407524
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B19_016874_2241_XN_44N171W,B01_010149_2265_XI_46N171W_B19_016874_2241_XN_44N171W,504429.0393,2734785.3088,1246.24022195241,0,0,0.167252063751221
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B20_017586_2271_XN_47N171W,B01_010149_2265_XI_46N171W_B20_017586_2271_XN_47N171W,504135.82285,2735350.58175,1246.61990842682,21,0.0168455516056222,0.385489165782928
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B21_017652_2242_XI_44N171W,B01_010149_2265_XI_46N171W_B21_017652_2242_XI_44N171W,503141.3052,2734461.86385,1204.93407630399,123,0.102080273451382,0.219162404537201
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_B21_018008_2289_XN_48N171W,B01_010149_2265_XI_46N171W_B21_018008_2289_XN_48N171W,503371.0418,2739794.17125,882.380145584921,22,0.0249325646209054,0.444198876619339
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_D01_027634_2242_XI_44N171W,B01_010149_2265_XI_46N171W_D01_027634_2242_XI_44N171W,502225.38165,2734165.62455,1127.30719853622,0,0,0.0140079278498888
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_D02_028056_2263_XN_46N171W,B01_010149_2265_XI_46N171W_D02_028056_2263_XN_46N171W,504429.0393,2732995.7816,1106.25152208129,32,0.0289265138725374,0.474413841962814
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_D03_028333_2242_XI_44N171W,B01_010149_2265_XI_46N171W_D03_028333_2242_XI_44N171W,502926.68285,2734981.79405,1238.09699241974,0,0,0.0111529696732759
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_D05_029111_2242_XI_44N171W,B01_010149_2265_XI_46N171W_D05_029111_2242_XI_44N171W,502829.95165,2734972.7255,1231.48855444929,0,0,0.0175053514540195
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_D15_033014_2261_XN_46N171W,B01_010149_2265_XI_46N171W_D15_033014_2261_XN_46N171W,504223.4855,2735063.411,1293.64997022423,22,0.0170061457939714,0.369763016700745
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_D15_033159_2241_XN_44N171W,B01_010149_2265_XI_46N171W_D15_033159_2241_XN_44N171W,502080.28485,2733573.14595,1072.06438817706,0,0,0.016835754737258
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_D18_034082_2261_XN_46N171W,B01_010149_2265_XI_46N171W_D18_034082_2261_XN_46N171W,504238.59975,2735096.66235,1280.89980747084,20,0.0156140237381176,0.426616847515106
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_D18_034148_2242_XI_44N171W,B01_010149_2265_XI_46N171W_D18_034148_2242_XI_44N171W,502969.00275,2734984.8169,1240.62595726886,0,0,0.0125476196408272
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_D20_035216_2242_XI_44N171W,B01_010149_2265_XI_46N171W_D20_035216_2242_XI_44N171W,502325.1357,2734915.29135,1195.04022457463,0,0,0.0215639770030975
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_F01_035994_2242_XI_44N171W,B01_010149_2265_XI_46N171W_F01_035994_2242_XI_44N171W,502125.6276,2734891.10855,1180.37032051428,0,0,0.0159618631005287
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_F02_036627_2242_XI_44N171W,B01_010149_2265_XI_46N171W_F02_036627_2242_XI_44N171W,502579.0551,2734942.497,1212.71560220252,0,0,0.0126185789704323
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_F04_037550_2241_XI_44N171W,B01_010149_2265_XI_46N171W_F04_037550_2241_XI_44N171W,502225.38165,2734461.86385,1151.35679860434,175,0.151994586050243,0.2169139534235
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_F18_042759_2242_XI_44N171W,B01_010149_2265_XI_46N171W_F18_042759_2242_XI_44N171W,502718.1062,2734960.6341,1223.00789080691,0,0,0.0252233985811472
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_F20_043682_2242_XI_44N171W,B01_010149_2265_XI_46N171W_F20_043682_2242_XI_44N171W,502394.66125,2734912.2685,1193.4490356087,0,0,0.022298289462924
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_F23_044737_2242_XI_44N171W,B01_010149_2265_XI_46N171W_F23_044737_2242_XI_44N171W,502400.70695,2734912.2685,1195.98428714183,0,0,0.0060965339653194
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G01_018786_2264_XN_46N171W,B01_010149_2265_XI_46N171W_G01_018786_2264_XN_46N171W,503537.29855,2735350.58175,531.770754360242,5,0.00940254791938558,0.441289365291595
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G02_019142_2242_XI_44N171W,B01_010149_2265_XI_46N171W_G02_019142_2242_XI_44N171W,502839.0202,2734966.6798,1229.34815784332,0,0,0.0129655115306377
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G03_019498_2264_XN_46N171W,B01_010149_2265_XI_46N171W_G03_019498_2264_XN_46N171W,504426.01645,2735940.0375,390.520148874019,14,0.0358496227156678,0.415399789810181
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G04_019920_2246_XI_44N171W,B01_010149_2265_XI_46N171W_G04_019920_2246_XI_44N171W,503017.36835,2734981.79405,1240.83316198811,0,0,0.0155966896563768
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G06_020487_2264_XN_46N171W,B01_010149_2265_XI_46N171W_G06_020487_2264_XN_46N171W,503537.29855,2736239.29965,532.642922116591,0,0,0.0203727949410677
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G07_020843_2242_XI_44N171W,B01_010149_2265_XI_46N171W_G07_020843_2242_XI_44N171W,502530.6895,2734927.38275,1205.63014380677,0,0,0.0104551967233419
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G14_023889_2242_XN_44N171W,B01_010149_2265_XI_46N171W_G14_023889_2242_XN_44N171W,504054.2059,2735066.43385,1297.96373197679,0,0,0.0152603052556515
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G16_024522_2264_XN_46N171W,B01_010149_2265_XI_46N171W_G16_024522_2264_XN_46N171W,504045.13735,2735054.34245,1298.01344064114,13,0.0100153046131624,0.37831723690033
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G16_024667_2241_XN_44N171W,B01_010149_2265_XI_46N171W_G16_024667_2241_XN_44N171W,505347.9857,2735166.1879,1222.18433520025,0,0,0.0157823041081429
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G18_025445_2242_XI_44N171W,B01_010149_2265_XI_46N171W_G18_025445_2242_XI_44N171W,502926.68285,2734461.86385,1203.91687620931,0,0,0.0100953606888652
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G19_025656_2264_XN_46N171W,B01_010149_2265_XI_46N171W_G19_025656_2264_XN_46N171W,512321.70065,2735737.50655,803.711725097152,21,0.0261287714789299,0.418742060661316
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G20_025933_2264_XN_46N171W,B01_010149_2265_XI_46N171W_G20_025933_2264_XN_46N171W,510441.48795,2735531.95275,935.353755416665,0,0,0.023382518440485
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G20_026012_2242_XN_44N171W,B01_010149_2265_XI_46N171W_G20_026012_2242_XN_44N171W,504238.59975,2735096.66235,1280.9634418713,0,0,0.01474913302809
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G21_026434_2261_XN_46N172W,B01_010149_2265_XI_46N171W_G21_026434_2261_XN_46N172W,485584.5924,2733551.986,187.036488655425,9,0.0481189529631332,0.381514877080917
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_G22_026790_2242_XI_44N171W,B01_010149_2265_XI_46N171W_G22_026790_2242_XI_44N171W,502155.8561,2734891.10855,1181.28813983075,0,0,0.0173613056540489
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_J02_045436_2242_XI_44N171W,B01_010149_2265_XI_46N171W_J02_045436_2242_XI_44N171W,502394.66125,2734912.2685,1193.4490356087,0,0,0.00930810067802668
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_J04_046359_2241_XI_44N171W,B01_010149_2265_XI_46N171W_J04_046359_2241_XI_44N171W,502225.38165,2734461.86385,1151.35679860434,155,0.13462377621593,0.252070337533951
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_J15_050763_2242_XI_44N171W,B01_010149_2265_XI_46N171W_J15_050763_2242_XI_44N171W,502313.0443,2734912.2685,1193.34998378489,0,0,0.0106236338615417
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010149_2265_XI_46N171W_J18_051897_2242_XI_44N171W,B01_010149_2265_XI_46N171W_J18_051897_2242_XI_44N171W,502249.56445,2734900.1771,1187.08830029874,0,0,0.0229384433478117
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010202_1922_XN_12N174W_B02_010413_1918_XN_11N174W,B01_010202_1922_XN_12N174W_B02_010413_1918_XN_11N174W,353694.23955,694903.84025,846.210344184759,86,0.101629577788786,0.356879889965057
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010202_1922_XN_12N174W_B07_012259_1927_XI_12N173W,B01_010202_1922_XN_12N174W_B07_012259_1927_XI_12N173W,367139.797925,722085.746625,434.898509101689,0,0,0.178549781441689
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010202_1922_XN_12N174W_D08_030443_1919_XN_11N173W,B01_010202_1922_XN_12N174W_D08_030443_1919_XN_11N173W,359645.733875,721149.680975,2632.44753658195,0,0,0.176056012511253
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010202_1922_XN_12N174W_F05_037603_1923_XN_12N174W,B01_010202_1922_XN_12N174W_F05_037603_1923_XN_12N174W,351392.847375,720163.765675,3143.27428973869,284,0.0903516441206313,0.333357244729996
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010202_1922_XN_12N174W_F05_037669_1922_XN_12N174W,B01_010202_1922_XN_12N174W_F05_037669_1922_XN_12N174W,349850.27765,720044.6804,2749.68777920638,575,0.209114650888094,0.209102317690849
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010202_1922_XN_12N174W_G19_025643_1924_XN_12N173W,B01_010202_1922_XN_12N174W_G19_025643_1924_XN_12N173W,360941.824775,724899.482425,1957.62482407549,0,0,0.071415901184082
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010202_1922_XN_12N174W_G20_025920_1947_XN_14N174W,B01_010202_1922_XN_12N174W_G20_025920_1947_XN_14N174W,345419.19765,779772.869375,643.438423492695,0,0,0.453586608171463
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010202_1922_XN_12N174W_G21_026276_1924_XN_12N173W,B01_010202_1922_XN_12N174W_G21_026276_1924_XN_12N173W,359172.1622,728303.10575,737.138347854944,152,0.206202811781963,0.312749654054642
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010202_1922_XN_12N174W_J02_045700_1918_XN_11N174W,B01_010202_1922_XN_12N174W_J02_045700_1918_XN_11N174W,347645.81535,699393.078175,504.864562278288,5,0.00990364619262766,0.444728791713715
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010202_1922_XN_12N174W_J03_046056_1918_XN_11N174W,B01_010202_1922_XN_12N174W_J03_046056_1918_XN_11N174W,353215.129025,698085.909575,1216.07258601439,119,0.0978560008412131,0.290489912033081
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010215_2182_XI_38N172W_B02_010571_2206_XN_40N172W,B01_010215_2182_XI_38N172W_B02_010571_2206_XN_40N172W,454259.664,2397269.392,0.229817778176011,0,0,0.166940838098526
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010215_2182_XI_38N172W_B09_013261_2193_XN_39N172W,B01_010215_2182_XI_38N172W_B09_013261_2193_XN_39N172W,441232.464,2312502.8,1100.3801412567,0,0,0.199481084942818
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010215_2182_XI_38N172W_B16_016083_2221_XN_42N172W,B01_010215_2182_XI_38N172W_B16_016083_2221_XN_42N172W,449381.456,2379932.176,570.723382525952,0,0,0.0246535036712885
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010215_2182_XI_38N172W_B17_016373_2232_XN_43N173W,B01_010215_2182_XI_38N172W_B17_016373_2232_XN_43N173W,432862.672,2394437.264,192.120035475464,18,0.0936914255478514,0.29733794927597
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B01_010215_2182_XI_38N172W_B20_017507_2127_XI_32N171W,B01_010215_2182_XI_38N172W_B20_017507_2127_XI_32N171W,490750.544,2094832.272,95.1078808453128,63,0.662405674903699,0.289739727973938
